EntrezID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Symbols,Name
10021,-1.325,-2.0463,-2.5494,0.01509,0.042186,-3.4464,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4
102724862,1.0649,-2.2166,2.5492,0.015098,0.042191,-3.4469,TBC1D3I,TBC1 domain family member 3I
29850,-1.3149,1.9244,-2.5485,0.015123,0.042245,-3.4484,TRPM5,transient receptor potential cation channel subfamily M member 5
100616479,1.1,-3.3278,2.5437,0.0153,0.042627,-3.4588,MIR4635,microRNA 4635
140947,-1.417,-3.9043,-2.5427,0.015338,0.042692,-3.4609,DCANP1,dendritic cell associated nuclear protein
644150,-1.1366,0.28486,-2.5421,0.01536,0.042726,-3.4622,WIPF3,WAS/WASL interacting protein family member 3
283587,1.5285,-2.4096,2.5397,0.015448,0.042925,-3.4673,LINC01146,long intergenic non-protein coding RNA 1146
8549,1.1969,3.8702,2.5375,0.015533,0.043103,-3.4722,LGR5,leucine rich repeat containing G protein-coupled receptor 5
389320,-1.0758,-0.72341,-2.5356,0.015603,0.043259,-3.4762,TEX43,testis expressed 43
2354,-1.8117,5.2472,-2.5326,0.015719,0.043515,-3.4827,FOSB,"""FosB proto-oncogene, AP-1 transcription factor subunit"""
341032,-1.2677,-0.080625,-2.5316,0.015757,0.043614,-3.4849,C11orf53,chromosome 11 open reading frame 53
5009,-1.2047,1.2503,-2.5296,0.015833,0.043779,-3.4892,OTC,ornithine carbamoyltransferase
54905,1.7431,3.7934,2.5294,0.015838,0.043779,-3.4895,CYP2W1,cytochrome P450 family 2 subfamily W member 1
90161,1.3076,1.0514,2.5268,0.01594,0.043986,-3.4952,HS6ST2,heparan sulfate 6-O-sulfotransferase 2
23544,-1.0653,-0.98686,-2.5247,0.016022,0.044181,-3.4997,SEZ6L,seizure related 6 homolog like
3816,-1.4332,5.9317,-2.5234,0.016069,0.044288,-3.5023,KLK1,kallikrein 1
100287314,1.2052,-3.2188,2.5231,0.016081,0.044299,-3.503,LINC00941,long intergenic non-protein coding RNA 941
646588,-1.2854,-0.84144,-2.5177,0.016294,0.044792,-3.5147,LOC646588,uncharacterized LOC646588
791114,-1.0307,-2.0481,-2.5128,0.016489,0.045217,-3.5252,PWRN1,Prader-Willi region non-protein coding RNA 1
80763,-1.023,-2.8566,-2.5124,0.016502,0.045238,-3.5259,SPX,spexin hormone
389816,-1.6501,3.6504,-2.5112,0.016549,0.045322,-3.5285,LRRC26,leucine rich repeat containing 26
161142,-1.1506,-3.975,-2.5087,0.016651,0.045547,-3.5339,FAM71D,family with sequence similarity 71 member D
3848,-1.3209,-2.2805,-2.5082,0.01667,0.045591,-3.5349,KRT1,keratin 1
102724450,-1.0242,-2.3147,-2.5078,0.016685,0.045611,-3.5357,LOC102724450,uncharacterized LOC102724450
4321,1.1849,4.0205,2.5072,0.016711,0.045666,-3.5371,MMP12,matrix metallopeptidase 12
160728,-1.522,-2.2441,-2.5056,0.016775,0.045803,-3.5405,SLC5A8,solute carrier family 5 member 8
401289,-1.0815,-2.9899,-2.504,0.016838,0.045952,-3.5438,LINC01624,long intergenic non-protein coding RNA 1624
6355,-1.261,1.6372,-2.5026,0.016896,0.046028,-3.5468,CCL8,C-C motif chemokine ligand 8
6442,-1.3338,1.431,-2.5019,0.016923,0.046076,-3.5483,SGCA,sarcoglycan alpha
2891,-1.4877,-2.9496,-2.4988,0.017054,0.046369,-3.5551,GRIA2,glutamate ionotropic receptor AMPA type subunit 2
362,1.2777,-3.3641,2.4984,0.017067,0.046391,-3.5558,AQP5,aquaporin 5
6340,-1.8806,0.54274,-2.4982,0.017076,0.046408,-3.5563,SCNN1G,sodium channel epithelial 1 subunit gamma
1109,1.2608,-2.5548,2.4954,0.017193,0.046647,-3.5623,AKR1C4,aldo-keto reductase family 1 member C4
2045,-1.2488,2.0846,-2.4907,0.017387,0.04705,-3.5723,EPHA7,EPH receptor A7
51655,-1.0006,3.9121,-2.4893,0.017447,0.047195,-3.5753,RASD1,ras related dexamethasone induced 1
81607,1.0528,3.3539,2.4869,0.017545,0.047389,-3.5803,NECTIN4,nectin cell adhesion molecule 4
8468,-1.0212,-3.3583,-2.4835,0.01769,0.047707,-3.5876,FKBP6,FKBP prolyl isomerase 6
284415,1.071,-3.6381,2.4802,0.01783,0.047981,-3.5946,VSTM1,V-set and transmembrane domain containing 1
54577,-1.0652,-2.3467,-2.4778,0.017933,0.048168,-3.5997,UGT1A7,UDP glucuronosyltransferase family 1 member A7
80034,-1.0537,1.3493,-2.4768,0.017976,0.04825,-3.6018,CSRNP3,cysteine and serine rich nuclear protein 3
2786,1.2181,2.0807,2.4742,0.018089,0.048483,-3.6073,GNG4,G protein subunit gamma 4
4935,1.5371,0.50403,2.4653,0.018477,0.049322,-3.6261,GPR143,G protein-coupled receptor 143
25885,0.89296,6.1096,6.3706,2.021e-07,3.3215e-05,7.0973,POLR1A,RNA polymerase I subunit A
151195,-0.8733,5.1793,-6.354,2.1279e-07,3.4262e-05,7.0482,CCNYL1,cyclin Y like 1
10672,-0.76396,6.5578,-6.2978,2.5329e-07,3.5156e-05,6.8821,GNA13,G protein subunit alpha 13
6741,0.77224,6.7039,6.2924,2.5759e-07,3.5337e-05,6.8661,SSB,small RNA binding exonuclease protection factor La
23384,-0.99916,6.6423,-6.2584,2.8623e-07,3.5937e-05,6.7656,SPECC1L,sperm antigen with calponin homology and coiled-coil domains 1 like
63875,0.88286,5.4339,6.2104,3.3219e-07,3.8232e-05,6.6237,MRPL17,mitochondrial ribosomal protein L17
7171,0.95233,9.0932,6.1825,3.6223e-07,3.9243e-05,6.5412,TPM4,tropomyosin 4
84916,0.91753,4.1759,6.0798,4.9851e-07,4.8374e-05,6.2368,UTP4,UTP4 small subunit processome component
115,-0.91102,5.8371,-6.0627,5.2573e-07,4.8923e-05,6.1861,ADCY9,adenylate cyclase 9
55110,0.85722,3.7111,6.0264,5.8855e-07,5.1434e-05,6.0785,MAGOHB,"""mago homolog B, exon junction complex subunit"""
56061,0.69824,5.6711,6.0142,6.1119e-07,5.2239e-05,6.0425,UBFD1,ubiquitin family domain containing 1
9521,0.93964,3.6651,5.9871,6.6507e-07,5.4651e-05,5.9619,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1
5151,-0.98283,6.2433,-5.9612,7.2087e-07,5.6852e-05,5.8851,PDE8A,phosphodiesterase 8A
57510,0.90323,5.5784,5.8855,9.1218e-07,6.4626e-05,5.6607,XPO5,exportin 5
1876,0.77421,3.7387,5.8521,1.0123e-06,6.7728e-05,5.5615,E2F6,E2F transcription factor 6
57478,0.7715,3.9366,5.8359,1.0645e-06,6.9513e-05,5.5135,USP31,ubiquitin specific peptidase 31
81558,-0.87885,4.152,-5.8232,1.1076e-06,7.0967e-05,5.4757,FAM117A,family with sequence similarity 117 member A
100303728,-0.84599,1.3234,-5.8229,1.1085e-06,7.0967e-05,5.4749,SLC25A5-AS1,SLC25A5 antisense RNA 1
7782,-0.95776,4.053,-5.7887,1.2329e-06,7.5944e-05,5.3736,SLC30A4,solute carrier family 30 member 4
9462,0.75479,5.1138,5.7839,1.2514e-06,7.5944e-05,5.3594,RASAL2,RAS protein activator like 2
79134,0.79181,4.3652,5.775,1.2866e-06,7.6658e-05,5.3329,TMEM185B,transmembrane protein 185B
1565,-0.93609,0.19703,-5.7544,1.3718e-06,7.8857e-05,5.2718,CYP2D6,cytochrome P450 family 2 subfamily D member 6
8445,-0.86704,7.0942,-5.7497,1.392e-06,7.9212e-05,5.2579,DYRK2,dual specificity tyrosine phosphorylation regulated kinase 2
56954,0.69494,4.909,5.7481,1.3991e-06,7.9212e-05,5.253,NIT2,nitrilase family member 2
1019,0.89808,6.3924,5.7365,1.4504e-06,7.9722e-05,5.2187,CDK4,cyclin dependent kinase 4
7165,0.74588,7.1238,5.734,1.4618e-06,7.981e-05,5.2113,TPD52L2,TPD52 like 2
100132406,-0.8176,5.5676,-5.7328,1.4674e-06,7.9851e-05,5.2076,NBPF10,NBPF member 10
85007,-0.98047,6.272,-5.7289,1.4854e-06,8.0173e-05,5.1959,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase
11252,-0.79751,7.6695,-5.7233,1.5112e-06,8.0173e-05,5.1795,PACSIN2,protein kinase C and casein kinase substrate in neurons 2
788,-0.90439,5.3769,-5.723,1.5126e-06,8.0173e-05,5.1787,SLC25A20,solute carrier family 25 member 20
7442,-0.87138,3.1963,-5.7174,1.5394e-06,8.039e-05,5.1619,TRPV1,transient receptor potential cation channel subfamily V member 1
2185,-0.99394,6.8633,-5.7065,1.5925e-06,8.1048e-05,5.1296,PTK2B,protein tyrosine kinase 2 beta
9128,0.73484,5.3236,5.6941,1.6553e-06,8.3402e-05,5.0928,PRPF4,pre-mRNA processing factor 4
160897,0.91694,3.7591,5.6774,1.7437e-06,8.7052e-05,5.0431,GPR180,G protein-coupled receptor 180
65258,-0.81408,5.136,-5.6683,1.7933e-06,8.8447e-05,5.0164,MPPE1,metallophosphoesterase 1
9218,-0.80356,7.1834,-5.6008,2.2126e-06,0.00010175,4.8162,VAPA,VAMP associated protein A
10464,0.76346,4.2827,5.5977,2.2343e-06,0.00010188,4.8069,PIBF1,progesterone immunomodulatory binding factor 1
27292,0.70014,4.4814,5.5967,2.2411e-06,0.00010191,4.804,DIMT1,DIMT1 rRNA methyltransferase and ribosome maturation factor
8692,0.78892,5.6625,5.5897,2.2908e-06,0.00010302,4.7831,HYAL2,hyaluronidase 2
220323,-0.89261,6.8421,-5.5879,2.3036e-06,0.00010303,4.7778,OAF,out at first homolog
9306,-0.9087,5.6033,-5.5734,2.4095e-06,0.00010574,4.735,SOCS6,suppressor of cytokine signaling 6
10444,-0.72796,6.4049,-5.5667,2.4608e-06,0.00010695,4.7149,ZER1,zyg-11 related cell cycle regulator
55726,0.93674,4.3856,5.547,2.6156e-06,0.00011,4.6567,INTS13,integrator complex subunit 13
57180,0.92042,3.246,5.5464,2.6212e-06,0.00011,4.6547,ACTR3B,actin related protein 3B
4234,0.86604,3.8767,5.5432,2.6471e-06,0.00011081,4.6453,METTL1,methyltransferase like 1
79657,0.57788,4.6867,5.5288,2.7683e-06,0.00011327,4.6027,RPAP3,RNA polymerase II associated protein 3
55239,0.63995,4.9851,5.518,2.8628e-06,0.00011511,4.5707,OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1
9400,-0.94001,5.3511,-5.5083,2.9508e-06,0.00011664,4.5418,RECQL5,RecQ like helicase 5
23139,-0.97391,7.3113,-5.5074,2.9592e-06,0.00011669,4.5391,MAST2,microtubule associated serine/threonine kinase 2
9643,0.68495,7.4093,5.5017,3.0117e-06,0.00011819,4.5224,MORF4L2,mortality factor 4 like 2
31,0.7663,4.9793,5.4936,3.0882e-06,0.00012061,4.4985,ACACA,acetyl-CoA carboxylase alpha
908,0.9399,7.5891,5.4902,3.1214e-06,0.00012162,4.4883,CCT6A,chaperonin containing TCP1 subunit 6A
54431,0.85314,6.6833,5.4882,3.1413e-06,0.00012194,4.4822,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10
5433,0.71708,5.1267,5.4755,3.2672e-06,0.0001255,4.4448,POLR2D,RNA polymerase II subunit D
84306,0.97192,2.697,5.4513,3.5221e-06,0.00013224,4.3732,PDCD2L,programmed cell death 2 like
64080,-0.83517,2.7587,-5.4282,3.7844e-06,0.00013852,4.3048,RBKS,ribokinase
7866,0.81653,5.8357,5.4261,3.8097e-06,0.00013913,4.2985,IFRD2,interferon related developmental regulator 2
85457,-0.8849,5.6775,-5.4085,4.0242e-06,0.00014502,4.2463,CIPC,CLOCK interacting pacemaker
6921,0.63402,5.0297,5.4049,4.0691e-06,0.00014563,4.2357,ELOC,elongin C
64781,-0.76693,6.3801,-5.4006,4.1241e-06,0.00014658,4.2229,CERK,ceramide kinase
10650,0.97719,1.0741,5.3982,4.1551e-06,0.00014714,4.2158,PRELID3A,PRELI domain containing 3A
10963,0.76636,7.2938,5.3952,4.1932e-06,0.00014817,4.2071,STIP1,stress induced phosphoprotein 1
23223,0.96653,5.2992,5.3894,4.2703e-06,0.00014983,4.1898,RRP12,ribosomal RNA processing 12 homolog
55033,0.8552,3.7271,5.3814,4.3765e-06,0.00015199,4.1664,FKBP14,FKBP prolyl isomerase 14
79084,0.89705,5.2854,5.3763,4.4472e-06,0.0001522,4.1511,WDR77,WD repeat domain 77
6430,-0.78169,8.122,-5.3704,4.5287e-06,0.00015371,4.1338,SRSF5,serine and arginine rich splicing factor 5
83874,-0.80439,5.2628,-5.3505,4.8182e-06,0.00015923,4.0748,TBC1D10A,TBC1 domain family member 10A
408,-0.68809,6.4172,-5.3424,4.9411e-06,0.0001611,4.0508,ARRB1,arrestin beta 1
27340,0.83298,4.6125,5.3421,4.9457e-06,0.0001611,4.0499,UTP20,UTP20 small subunit processome component
7982,0.63722,4.0893,5.3414,4.9567e-06,0.0001611,4.0478,ST7,suppression of tumorigenicity 7
4817,-0.61251,5.1898,-5.3383,5.0043e-06,0.00016114,4.0387,NIT1,nitrilase 1
4175,0.92882,5.4558,5.3334,5.0805e-06,0.00016247,4.0243,MCM6,minichromosome maintenance complex component 6
7188,0.86035,4.8781,5.3193,5.308e-06,0.00016793,3.9826,TRAF5,TNF receptor associated factor 5
2618,0.72533,5.1331,5.3101,5.4617e-06,0.00017131,3.9554,GART,"""phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"""
4046,-0.95476,6.2359,-5.3057,5.5373e-06,0.00017218,3.9423,LSP1,lymphocyte specific protein 1
84971,-0.75783,5.2982,-5.3046,5.5554e-06,0.00017242,3.9392,ATG4D,autophagy related 4D cysteine peptidase
9209,-0.67306,6.4532,-5.2936,5.7478e-06,0.00017499,3.9068,LRRFIP2,LRR binding FLII interacting protein 2
2050,0.92615,6.9438,5.2922,5.7742e-06,0.00017499,3.9024,EPHB4,EPH receptor B4
8662,0.95439,7.7453,5.2905,5.8043e-06,0.00017515,3.8975,EIF3B,eukaryotic translation initiation factor 3 subunit B
55199,0.62203,2.618,5.2829,5.9424e-06,0.00017833,3.8751,FAM86C1,family with sequence similarity 86 member C1
5591,0.95454,7.326,5.2787,6.0197e-06,0.0001794,3.8628,PRKDC,"""protein kinase, DNA-activated, catalytic subunit"""
9875,0.85041,5.3396,5.2785,6.0233e-06,0.0001794,3.8622,URB1,URB1 ribosome biogenesis homolog
101929780,-0.78497,1.6657,-5.278,6.033e-06,0.0001794,3.8607,NBPF25P,"""NBPF member 25, pseudogene"""
161176,-0.96396,3.8845,-5.2733,6.1228e-06,0.0001801,3.8466,SYNE3,spectrin repeat containing nuclear envelope family member 3
124961,-0.82754,3.77,-5.2709,6.1687e-06,0.00018015,3.8395,ZFP3,ZFP3 zinc finger protein
9141,0.83899,5.4245,5.2702,6.182e-06,0.00018021,3.8375,PDCD5,programmed cell death 5
57447,-0.89808,7.3235,-5.2693,6.1978e-06,0.00018035,3.8351,NDRG2,NDRG family member 2
56204,-0.86697,5.0304,-5.268,6.2233e-06,0.00018058,3.8311,FAM214A,family with sequence similarity 214 member A
9669,0.67237,6.7593,5.2659,6.2646e-06,0.00018122,3.8248,EIF5B,eukaryotic translation initiation factor 5B
9136,0.864,4.8375,5.2637,6.3065e-06,0.00018151,3.8185,RRP9,"""ribosomal RNA processing 9, U3 small nucleolar RNA binding protein"""
6949,0.78538,5.9341,5.2615,6.3505e-06,0.00018156,3.8119,TCOF1,treacle ribosome biogenesis factor 1
80772,-0.91186,5.8091,-5.2512,6.556e-06,0.00018581,3.7816,CPTP,ceramide-1-phosphate transfer protein
24140,0.80662,4.6988,5.2313,6.9729e-06,0.00019363,3.7229,FTSJ1,FtsJ RNA 2'-O-methyltransferase 1
6389,-0.74175,8.3425,-5.2312,6.9748e-06,0.00019363,3.7226,SDHA,succinate dehydrogenase complex flavoprotein subunit A
4839,0.89806,5.5133,5.2287,7.0291e-06,0.000194,3.7152,NOP2,NOP2 nucleolar protein
11335,0.969,7.1706,5.2268,7.0723e-06,0.00019404,3.7094,CBX3,chromobox 3
5464,0.97374,7.2728,5.2235,7.1446e-06,0.0001945,3.6997,PPA1,inorganic pyrophosphatase 1
3030,-0.51337,8.2726,-5.2229,7.1576e-06,0.0001945,3.698,HADHA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
54801,0.82372,4.3285,5.2198,7.2272e-06,0.00019556,3.6888,HAUS6,HAUS augmin like complex subunit 6
5361,0.9586,6.0277,5.2194,7.2354e-06,0.00019556,3.6877,PLXNA1,plexin A1
1374,-0.9149,8.0515,-5.2133,7.3741e-06,0.00019898,3.6696,CPT1A,carnitine palmitoyltransferase 1A
6844,-0.91491,4.6749,-5.2098,7.4545e-06,0.00020082,3.6593,VAMP2,vesicle associated membrane protein 2
57708,-0.87635,6.029,-5.2085,7.4845e-06,0.00020114,3.6555,MIER1,MIER1 transcriptional regulator
54751,-0.83007,7.2921,-5.2077,7.5017e-06,0.00020114,3.6533,FBLIM1,filamin binding LIM protein 1
8882,0.72383,5.5114,5.2034,7.6042e-06,0.00020218,3.6404,ZPR1,ZPR1 zinc finger
30,-0.72776,6.9471,-5.2011,7.6569e-06,0.00020325,3.6338,ACAA1,acetyl-CoA acyltransferase 1
11171,0.64431,6.7026,5.1973,7.749e-06,0.00020503,3.6224,STRAP,serine/threonine kinase receptor associated protein
22903,-0.92383,5.9793,-5.1938,7.8338e-06,0.00020652,3.6121,BTBD3,BTB domain containing 3
51,-0.99704,7.005,-5.188,7.9735e-06,0.00020894,3.5953,ACOX1,acyl-CoA oxidase 1
54865,0.71431,5.7527,5.1865,8.0109e-06,0.00020947,3.5908,GPATCH4,G-patch domain containing 4
55654,-0.61862,7.2917,-5.1862,8.0196e-06,0.00020947,3.5898,TMEM127,transmembrane protein 127
54881,0.79523,4.4624,5.1783,8.2188e-06,0.00021433,3.5664,TEX10,testis expressed 10
8607,0.90366,5.4461,5.1721,8.3781e-06,0.00021607,3.5482,RUVBL1,RuvB like AAA ATPase 1
8535,0.72742,4.9458,5.1688,8.4625e-06,0.00021751,3.5386,CBX4,chromobox 4
54929,0.77915,4.6715,5.1636,8.6004e-06,0.00021916,3.5232,TMEM161A,transmembrane protein 161A
3032,-0.65998,7.1307,-5.1629,8.6186e-06,0.00021916,3.5212,HADHB,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
55744,0.59242,4.8379,5.1616,8.6543e-06,0.00021938,3.5173,COA1,cytochrome c oxidase assembly factor 1 homolog
5423,0.71497,3.4751,5.1608,8.6746e-06,0.00021955,3.5151,POLB,DNA polymerase beta
51763,-0.73917,5.4438,-5.1439,9.1399e-06,0.0002292,3.4653,INPP5K,inositol polyphosphate-5-phosphatase K
10527,0.73321,7.2377,5.1404,9.2411e-06,0.00023067,3.4549,IPO7,importin 7
6392,-0.65849,7.367,-5.1387,9.2882e-06,0.00023114,3.45,SDHD,succinate dehydrogenase complex subunit D
79728,0.76308,3.8988,5.1247,9.7e-06,0.00023906,3.4088,PALB2,partner and localizer of BRCA2
50,-0.79061,8.0122,-5.124,9.7226e-06,0.00023906,3.4065,ACO2,aconitase 2
91283,0.78957,3.5686,5.1234,9.7383e-06,0.00023906,3.405,MSANTD3,Myb/SANT DNA binding domain containing 3
8894,0.88446,6.9975,5.1212,9.8066e-06,0.0002403,3.3984,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
503538,-0.95723,0.73056,-5.1123,1.0081e-05,0.00024491,3.3721,A1BG-AS1,A1BG antisense RNA 1
23016,0.60793,4.922,5.1086,1.0197e-05,0.00024698,3.3613,EXOSC7,exosome component 7
65249,0.96689,3.7254,5.1068,1.0254e-05,0.00024769,3.3559,ZSWIM4,zinc finger SWIM-type containing 4
1871,0.83676,4.4458,5.1067,1.0257e-05,0.00024769,3.3556,E2F3,E2F transcription factor 3
116225,0.86452,4.1925,5.1062,1.0272e-05,0.00024769,3.3543,ZMYND19,zinc finger MYND-type containing 19
9215,-0.77771,5.4786,-5.1043,1.0331e-05,0.00024803,3.3488,LARGE1,LARGE xylosyl- and glucuronyltransferase 1
127262,-0.65221,6.7634,-5.096,1.0601e-05,0.00025228,3.3243,TPRG1L,tumor protein p63 regulated 1 like
100820829,-0.86441,4.0789,-5.0872,1.0893e-05,0.0002581,3.2984,MYZAP,myocardial zonula adherens protein
3033,-0.79158,7.073,-5.0806,1.1117e-05,0.0002597,3.2791,HADH,hydroxyacyl-CoA dehydrogenase
23505,-0.66519,6.7794,-5.0796,1.1152e-05,0.0002597,3.2761,TMEM131,transmembrane protein 131
23560,0.86765,5.7373,5.0739,1.1349e-05,0.00026243,3.2594,GTPBP4,GTP binding protein 4
10213,0.75315,5.8798,5.0682,1.1551e-05,0.00026618,3.2427,PSMD14,"""proteasome 26S subunit, non-ATPase 14"""
10204,0.80592,5.7919,5.0673,1.1585e-05,0.00026618,3.2399,NUTF2,nuclear transport factor 2
34,-0.90579,6.143,-5.0615,1.1792e-05,0.0002696,3.223,ACADM,acyl-CoA dehydrogenase medium chain
10575,0.71925,7.0085,5.0595,1.1867e-05,0.00027055,3.217,CCT4,chaperonin containing TCP1 subunit 4
55226,0.84283,6.1184,5.0577,1.1934e-05,0.00027133,3.2117,NAT10,N-acetyltransferase 10
55003,0.7665,4.119,5.0364,1.2742e-05,0.00028417,3.1493,PAK1IP1,PAK1 interacting protein 1
10471,0.63029,2.9655,5.0322,1.2912e-05,0.0002873,3.1367,PFDN6,prefoldin subunit 6
23450,0.7869,7.2777,5.0277,1.3091e-05,0.00028955,3.1237,SF3B3,splicing factor 3b subunit 3
55127,0.84974,5.4494,5.0273,1.3107e-05,0.00028955,3.1225,HEATR1,HEAT repeat containing 1
65062,0.82836,3.2766,5.0259,1.3163e-05,0.00029038,3.1184,TMEM237,transmembrane protein 237
5494,-0.77508,6.4186,-5.0237,1.3252e-05,0.00029196,3.112,PPM1A,"""protein phosphatase, Mg2+/Mn2+ dependent 1A"""
83787,0.73969,4.1927,5.0162,1.3562e-05,0.00029616,3.09,ARMC10,armadillo repeat containing 10
114112,0.87663,2.6938,5.0077,1.3924e-05,0.00030228,3.065,TXNRD3,thioredoxin reductase 3
686,-0.6169,4.2974,-5.0061,1.3993e-05,0.00030337,3.0603,BTD,biotinidase
9015,0.77544,2.2778,5.0025,1.4148e-05,0.00030489,3.0498,TAF1A,"""TATA-box binding protein associated factor, RNA polymerase I subunit A"""
9540,-0.96509,5.8354,-5.0025,1.4151e-05,0.00030489,3.0496,TP53I3,tumor protein p53 inducible protein 3
55646,0.89926,3.9811,5.0023,1.4157e-05,0.00030489,3.0492,LYAR,Ly1 antibody reactive
8833,0.84603,5.7522,4.9983,1.4334e-05,0.00030548,3.0374,GMPS,guanine monophosphate synthase
81570,0.87341,3.658,4.9972,1.4381e-05,0.00030569,3.0343,CLPB,caseinolytic mitochondrial matrix peptidase chaperone subunit B
790,0.82569,5.9919,4.9956,1.4454e-05,0.00030624,3.0294,CAD,"""carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"""
55858,0.62356,6.0765,4.9954,1.4463e-05,0.00030624,3.0289,TMEM165,transmembrane protein 165
1181,-0.94038,6.1083,-4.9851,1.4929e-05,0.00031406,2.9988,CLCN2,chloride voltage-gated channel 2
133522,-0.82065,5.2672,-4.9783,1.5246e-05,0.00031787,2.9788,PPARGC1B,PPARG coactivator 1 beta
88455,-0.69402,6.1529,-4.9778,1.527e-05,0.00031797,2.9772,ANKRD13A,ankyrin repeat domain 13A
824,-0.96567,8.5777,-4.9731,1.5489e-05,0.00032171,2.9637,CAPN2,calpain 2
51026,0.73271,4.8498,4.9627,1.5998e-05,0.00033025,2.933,GOLT1B,golgi transport 1B
9114,-0.69094,7.2416,-4.9622,1.6022e-05,0.00033025,2.9316,ATP6V0D1,ATPase H+ transporting V0 subunit d1
6637,0.69664,5.4388,4.9562,1.6319e-05,0.00033553,2.9141,SNRPG,small nuclear ribonucleoprotein polypeptide G
55757,0.91455,4.2342,4.9523,1.6516e-05,0.00033829,2.9027,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2
84954,-0.85955,5.4793,-4.9468,1.6798e-05,0.00034228,2.8866,MPND,MPN domain containing
1017,0.81368,4.9373,4.9447,1.6907e-05,0.00034228,2.8805,CDK2,cyclin dependent kinase 2
146691,-0.73332,6.3566,-4.943,1.6998e-05,0.00034228,2.8754,TOM1L2,target of myb1 like 2 membrane trafficking protein
5236,-0.84813,6.9069,-4.9419,1.7056e-05,0.00034228,2.8721,PGM1,phosphoglucomutase 1
9867,-0.75798,7.1945,-4.9371,1.731e-05,0.00034588,2.8581,PJA2,praja ring finger ubiquitin ligase 2
65083,0.87237,5.8491,4.9354,1.7402e-05,0.00034687,2.8531,NOL6,nucleolar protein 6
29789,0.75732,6.3301,4.9337,1.749e-05,0.00034778,2.8482,OLA1,Obg like ATPase 1
47,0.59265,7.6388,4.9311,1.7629e-05,0.00034902,2.8407,ACLY,ATP citrate lyase
85441,0.83041,6.4731,4.9304,1.7667e-05,0.00034918,2.8387,HELZ2,helicase with zinc finger 2
4172,0.88182,6.7418,4.928,1.7801e-05,0.00035012,2.8315,MCM3,minichromosome maintenance complex component 3
91272,0.50483,5.1202,4.9229,1.808e-05,0.00035518,2.8167,BOD1,biorientation of chromosomes in cell division 1
51540,0.81705,4.1857,4.9201,1.8241e-05,0.00035651,2.8083,SCLY,selenocysteine lyase
3588,-0.79773,6.273,-4.9197,1.8259e-05,0.00035651,2.8074,IL10RB,interleukin 10 receptor subunit beta
51497,0.93841,6.5359,4.9186,1.8322e-05,0.00035651,2.8041,NELFCD,negative elongation factor complex member C/D
25929,0.70705,4.3516,4.9186,1.8322e-05,0.00035651,2.8041,GEMIN5,gem nuclear organelle associated protein 5
84303,0.81896,3.2556,4.9141,1.8577e-05,0.00035932,2.791,CHCHD6,coiled-coil-helix-coiled-coil-helix domain containing 6
